f_name,molecule_name,test_type,test_text,comments,opsin_smiles,O_fname
Benchmark_data_01,"5-methoxy-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-3,6-
dihydropyrrolo[2,3-c]carbazol-7-yl (2,2,2-trichloroethyl) sulfate",1H NMR,"(500 MHz, CD2Cl2) δ 8.89 (s, 1H, H16), 7.59 (t, J = 8.7 Hz, 4H, H18), 7.32 (d, J = 8.0 Hz, 1H, H12/14), 7.27 (d, J = 8.7 Hz, 2H, H9), 7.12 (d, J = 8.7 Hz, 2H, H19), 6.82 (d, J = 8.7 Hz, 2H, H10), 6.78 (t, J = 8.1 Hz, 1H, H13), 6.73 (d, J = 8.9 Hz, 2H, H7), 6.62 (d, J = 8.7 Hz, 2H, H3), 6.53 (d, J = 8.7 Hz, 2H, H4), 6.19 (d, J = 8.2 Hz, 1H, H12/14), 4.87 (s, 2H, H15), 3.99 – 3.94 (m, 2H, H1), 3.93 (s, 3H, H20), 3.83 (s, 3H, H11), 3.80 (s, 3H, H8), 3.70 (s, 3H, H5), 3.66 (s, 3H, H17), 2.58 – 2.51 (m, 2H, H2)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c([nH]c5c(OS(=O)(=O)OCC(Cl)(Cl)Cl)cccc54)c(OC)c(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"5-methoxy-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-3,6-
dihydropyrrolo[2,3-c]carbazol-7-yl (2,2,2-trichloroethyl) sulfate",13C NMR,"(126 MHz, CD2Cl2) δ 189.9, 163.7, 160.1, 159.6, 158.6, 142.9, 136.9, 135.1, 133.5, 132.6, 132.6, 131.8, 131.7, 131.0, 131.0, 130.6, 129.9, 128.6, 127.6, 127.1, 124.6, 121.6, 120.0, 119.6, 119.0, 116.3, 115.3, 114.3, 113.9, 113.7, 113.6, 92.8, 81.3, 61.7, 55.8, 55.8, 55.8, 55.5, 48.0, 37.0",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c([nH]c5c(OS(=O)(=O)OCC(Cl)(Cl)Cl)cccc54)c(OC)c(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"5-methoxy-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-3,6-
dihydropyrrolo[2,3-c]carbazol-7-yl (2,2,2-trichloroethyl) sulfate",MS,(ESI) found [M+H]+ 943.1610 ([C48H41Cl3N2O10S+H]+ requires 943.1620; error −1.1 ppm),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c([nH]c5c(OS(=O)(=O)OCC(Cl)(Cl)Cl)cccc54)c(OC)c(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,Dictyodendrin B,Rf,0.27 (1:3 methanol/dichloromethane),,C1=CC2=C(C(=C1)OS(=O)(=O)[O-])NC3=C(C(=C4C(=C23)C(=C(N4CCC5=CC=C(C=C5)O)C(=O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)O.[Na+],000007_Thesis_000010
Benchmark_data_01,Dictyodendrin B,IR,"(film)/cm-1 3372, 2504, 1609, 1594, 1572, 1532, 1514, 1487, 1461, 1443, 1409, 1374, 1356, 1324, 1306, 1223, 1166, 1130, 1105, 1051, 1006, 949, 923, 882, 870, 836, 817, 801",,C1=CC2=C(C(=C1)OS(=O)(=O)[O-])NC3=C(C(=C4C(=C23)C(=C(N4CCC5=CC=C(C=C5)O)C(=O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)O.[Na+],000007_Thesis_000010
Benchmark_data_01,Dictyodendrin B,1H NMR,"(400 MHz, CD3OD) δ 7.45 (d, J = 8.4 Hz, 2H, H12, 7.34 (d, J = 8.7 Hz, 2H, H5), 7.18 (d, J = 7.7 Hz, 1H, H9/11), 7.06 (d, J = 8.5 Hz, 2H, H7), 7.03 (d, J = 8.5 Hz, 2H, H13), 6.65 (d, J = 8.5 Hz, 2H, H8), 6.59–6.54 (m, 3H, H6 and H10), 6.47 (d, J = 8.5 Hz, 2H, H3), 6.41 (d, J = 8.6 Hz, 2H, H4), 6.01 (d, J = 7.7 Hz, 1H, H9/11), 3.96 (t, J = 7.5 Hz, 2H, H1), 2.47 (t, J = 7.7 Hz, 2H, H2)",,C1=CC2=C(C(=C1)OS(=O)(=O)[O-])NC3=C(C(=C4C(=C23)C(=C(N4CCC5=CC=C(C=C5)O)C(=O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)O.[Na+],000007_Thesis_000010
Benchmark_data_01,Dictyodendrin B,13C NMR,"(125 MHz, CD3OD) δ 191.9, 163.1, 158.6, 157.7, 156.8, 141.7, 138.8, 136.2, 134.3, 134.3, 134.0, 133.8, 131.9, 130.6, 129.3, 129.2, 127.1, 126.7, 125.8, 122.6, 118.8, 118.2, 117.2, 116.7, 116.1, 116.0, 115.5, 112.6, 48.4 (visible in DEPT-135), 37.7",,C1=CC2=C(C(=C1)OS(=O)(=O)[O-])NC3=C(C(=C4C(=C23)C(=C(N4CCC5=CC=C(C=C5)O)C(=O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)O.[Na+],000007_Thesis_000010
Benchmark_data_01,Dictyodendrin B,MS,(ESI) found [M−H]− 741.1530 ([C41H29N2O10S−H]− requires 741.1548; error −2.4 ppm),,C1=CC2=C(C(=C1)OS(=O)(=O)[O-])NC3=C(C(=C4C(=C23)C(=C(N4CCC5=CC=C(C=C5)O)C(=O)C6=CC=C(C=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)O.[Na+],000007_Thesis_000010
Benchmark_data_01,N-Acetyl Amination,Rf,0.29 (1:8:1 toluene/diethyl ether/40–60 petroleum ethers).,,,000007_Thesis_000010
Benchmark_data_01,N-Acetyl Amination,IR,"(film)/cm-1 2931, 2838, 1637, 1596, 1538, 1511, 1501, 1457, 1422, 1361, 1302, 1241, 1164, 1026",,,000007_Thesis_000010
Benchmark_data_01,N-Acetyl Amination,1H NMR,"(500 MHz, CDCl3) δ 9.02 (s, 1H, H19), 7.61 – 7.52 (m, 4H H7 and H23), 7.50 (d, J = 7.5 Hz, 2H, H16), 7.41 (t, J = 7.6 Hz, 2H, H17), 7.32 (t, J = 7.3 Hz, 1H, H18), 7.14 – 7.05 (m, 4H, H21, H22 and H24), 6.79 (d, J = 9.0 Hz, 4H, H6 and H9), 6.72 (d, J = 8.2 Hz, 1H, H12/14), 6.64 (d, J = 8.7 Hz, 2H, H3), 6.43 (t, J = 8.0 Hz, 1H, H13), 6.35 (d, J = 8.7 Hz, 2H, H4), 6.22 (s (br), 2H, H10), 6.05 (d, J = 7.6 Hz, 1H, H12/14), 5.10 (s, 2H, H15), 4.01 – 3.91 (m, 1H, H1b), 3.86 (s, 4H, H1a and H25), 3.73 (s, 3H, H8), 3.64 (s, 3H, H5), 3.46 (s, 3H, H11), 2.55 – 2.45 (m, 1H, H2b), 2.29 – 2.19 (m, 1H, H2a), 1.94 (s, 3H, H20)",,,000007_Thesis_000010
Benchmark_data_01,N-Acetyl Amination,13C NMR,"(126 MHz, DMSO-d6) δ 189.8, 169.2, 163.4, 159.0, 157.9, 157.1, 154.4, 138.5, 137.7, 135.7, 134.5, 132.4, 132.2, 132.1, 131.2, 131.0, 130.7, 130.1, 129.3, 129.1, 128.4, 127.6, 126.9, 126.4, 126.2, 125.7, 125.3, 124.7, 123.9, 122.0, 120.3, 113.8, 113.7, 112.2, 111.4, 69.6, 55.6, 55.4, 55.0, 54.9, 47.1, 36.1, 22.9",,,000007_Thesis_000010
Benchmark_data_01,N-Acetyl Amination,MS,(ESI) found [M+H]+ 837.3533 ([C54H48N2O+H]+ requires 837.3521; error 1.4 ppm),,,000007_Thesis_000010
Benchmark_data_01,"1-(7-(benzyloxy)-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-
methoxyphenyl)pyrrolo[2,3-c]carbazol-6(3H)-yl)ethan-1-one",IR,"(solid)/cm-1 2930, 2837, 1703, 1636, 1598, 1577, 1536, 1512, 1463, 1432, 1347, 1363, 1297,
1245, 1166.",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(C(C)=O)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"1-(7-(benzyloxy)-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-
methoxyphenyl)pyrrolo[2,3-c]carbazol-6(3H)-yl)ethan-1-one",1H NMR,"(400 MHz, CDCl3) δ 8.20 (s, 1H, H20), 7.59 (dd, J = 8.6, 1.7 Hz, 4H, H6 and H21), 7.45 –
7.33 (m, 5H, H16, H17 and H18), 7.28 (d, J = 8.6 Hz, 2H, H9), 7.04 (d, J = 8.6 Hz, 2H, H22), 6.91 (d, J
= 8.0 Hz, 1H, H12/14), 6.83 (d, J = 8.0 Hz, 1H, H13), 6.79 (d, J = 8.5 Hz, 2H, H10), 6.70 (d, J = 8.8 Hz,
2H, H7), 6.58 (d, J = 8.6 Hz, 2H, H3), 6.43 (d, J = 8.5 Hz, 2H, H4), 5.96 (d, J = 8.0 Hz, 1H, H12/14),
5.18 (s, 2H, H15), 4.10 – 4.03 (m, 2H, H1), 3.91 (s, 3H, H23), 3.81 (s, 3H, H11), 3.79 (s, 3H, H8), 3.69
(s, 3H, H5), 2.51 (s, 5H, H19 and H2)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(C(C)=O)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"1-(7-(benzyloxy)-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-
methoxyphenyl)pyrrolo[2,3-c]carbazol-6(3H)-yl)ethan-1-one",13C NMR,"(101 MHz, CDCl3) δ 190.4, 173.8, 163.6, 159.5, 159.1, 158.2, 146.9, 137.7, 136.4, 136.2, 133.0, 133.0, 132.5, 132.3, 131.3, 131.2, 130.2, 129.7, 128.9, 128.8, 128.6, 128.4, 128.4, 127.8, 127.2, 123.4, 122.2, 121.1, 118.2, 116.9, 115.2, 113.8, 113.7, 113.5, 113.5, 109.2, 71.5, 55.6, 55.6, 55.5, 55.3, 48.1, 36.5, 28.1",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(C(C)=O)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"1-(7-(benzyloxy)-2-(4-methoxybenzoyl)-3-(4-methoxyphenethyl)-1,4-bis(4-
methoxyphenyl)pyrrolo[2,3-c]carbazol-6(3H)-yl)ethan-1-one",MS,(ESI) found [M+H]+ 835.3377 ([C54H46N2O7+H]+ requires 835.3378; error −0.1 ppm),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(C(C)=O)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"N-(2-hydroxy-6-(2-(4-methoxybenzoyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-
1H-indol-4-yl)phenyl)acetamide",IR,"(film)/cm-1 2928, 2837, 1640, 1597, 1536, 1512, 1464, 1422, 1359, 1303, 1244, 1175, 1164,
1110, 1032, 1001, 963, 910, 837, 804",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(O)c4NC(C)=O)ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"N-(2-hydroxy-6-(2-(4-methoxybenzoyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-
1H-indol-4-yl)phenyl)acetamide",1H NMR,"(500 MHz, CDCl3) δ 9.19 (s, 1H, H17), 7.58 – 7.52 (m, 4H, H6 and H19), 7.24 (d, J = 7.3
Hz, 1H, H17/18), 7.06 (app d, J = 7.3 Hz, 3H, H17/18 and H20), 7.00 (s, 1H, H15), 6.95 – 6.90 (m, 1H,
H13), 6.77 (dd, J = 8.2, 1.4 Hz, 1H, H12/14), 6.71 (dd, J = 7.4, 1.4 Hz, 1H, H12/14), 6.64 – 6.56 (m, 6H,
H3, H7 and H9), 6.44 (d, J = 8.6 Hz, 2H, H4), 6.28 (d, J = 7.0 Hz, 2H, H10), 4.21 – 4.05 (m, 2H, H1),
3.92 (s, 3H, H21), 3.73 (s, 3H, H8), 3.69 (s, 3H, H5), 3.62 (s, 3H, H11), 2.56 – 2.38 (m, 2H, H2), 1.90
(s, 3H, H16)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(O)c4NC(C)=O)ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"N-(2-hydroxy-6-(2-(4-methoxybenzoyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-
1H-indol-4-yl)phenyl)acetamide",13C NMR,"(126 MHz, CDCl3) δ 190.4, 169.9, 163.7, 159.6, 158.3, 158.1, 148.9, 136.9, 135.1, 133.6,
132.6, 132.4, 131.1, 131.0, 130.7, 130.5, 129.9, 129.6, 127.8, 127.6, 126.4, 125.2, 124.7, 123.9, 123.3,
122.4, 121.2, 119.3, 114.0, 113.9, 113.7, 113.4, 112.8, 55.6, 55.5, 55.3, 47.6, 36.7, 24",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(O)c4NC(C)=O)ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"N-(2-hydroxy-6-(2-(4-methoxybenzoyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-
1H-indol-4-yl)phenyl)acetamide",MS,(NSI) found [M+H]+ 747.3061([C47H42N2O7+H]+ requires 747.3065; error −0.5 ppm),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(O)c4NC(C)=O)ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,N-Tosyl Amination,Rf,0.23 (1:2 ethyl acetate/40–60 petroleum ethers),,,000007_Thesis_000010
Benchmark_data_01,N-Tosyl Amination,IR,"(film)/cm-1 3340, 2935, 2838, 1634, 1611, 1597, 1575, 1538, 1511, 1501, 1455, 1422, 1383, 1358, 1326, 1302, 1285, 1241, 1173, 1163, 1110, 1092, 1057, 1028, 909, 837, 813",,,000007_Thesis_000010
Benchmark_data_01,N-Tosyl Amination,1H NMR,"(400 MHz, CDCl3) δ 7.62 – 7.46 (m, 5H, ArH), 7.37 – 7.28 (m, 4H, ArH), 7.22 (d, J = 7.8 Hz, 4H, ArH), 7.09 – 7.02 (m, 4H, ArH), 6.99 – 6.91 (m, 4H, ArH), 6.59 (d, J = 8.7 Hz, 5H, ArH), 6.42 (d, J = 8.5 Hz, 2H, ArH), 6.21 (s (br), 3H, ArH), 5.54 (s, 1H, H19), 4.62 (s, 2H, H15), 4.19 – 3.98 (m, 2H, H1), 3.92 (s, 3H, H27), 3.72 (s, 3H, H8), 3.69 (s, 3H, H5), 3.47 (s, 3H, H11), 2.56 – 2.28 (m, 2H, H2), 2.25 (s, 3H, H22)",,,000007_Thesis_000010
Benchmark_data_01,N-Tosyl Amination,13C NMR,"(101 MHz, CDCl3) δ 190.3, 163.3, 159.3, 158.1, 157.4, 154.3, 142.3, 140.5, 138.1, 136.8, 136.6, 134.8, 132.9, 132.5, 131.5, 131.1, 131.0, 130.8, 130.2, 129.7, 128.8, 128.5, 127.8, 127.6, 127.5, 126.8, 126.8, 126.5, 126.5, 124.8, 123.9, 123.3, 123.2, 121.6, 113.9, 113.7, 113.5, 113.3, 111.5, 70.3, 55.6, 55.5, 55.3, 55.0, 47.5, 36.6, 21.6",,,000007_Thesis_000010
Benchmark_data_01,N-Tosyl Amination,MS,(NSI) found 949.3503 [M+H]+ ([C59H52N2O8S+H]+ requires 949.3517; error −1.5 ppm),,,000007_Thesis_000010
Benchmark_data_01,"(7-(benzyloxy)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-6-tosyl-3,6-
dihydropyrrolo[2,3-c]carbazol-2-yl)(4-methoxyphenyl)methanone",IR,"2952, 2930, 2861, 1675, 1639, 1598, 1541, 1513, 1497, 1463, 1445, 1423, 1378,
1346, 1286, 1244, 1202, 1165, 1109, 1092, 1060, 1028, 987, 955, 909, 837, 812",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(S(=O)(=O)c5ccc(C)cc5)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(7-(benzyloxy)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-6-tosyl-3,6-
dihydropyrrolo[2,3-c]carbazol-2-yl)(4-methoxyphenyl)methanone",1H NMR,"(500 MHz, CDCl3) δ 8.14 (s, 1H, H22), 7.66 – 7.59 (m, 4H, H19 and H23), 7.52 (d, J = 8.9
Hz, 2H, H6), 7.28 (s, 5H, H16, H17 and H18), 7.16 (d, J = 8.7 Hz, 2H, H9), 7.05 (app d, J = 8.6 Hz,
4H, H20 and H24), 6.72 (d, J = 8.7 Hz, 2H, H10), 6.69 – 6.66 (m, 4H, H7, H12/14 and H13), 6.57 (d, J =
8.7 Hz, 2H, H3), 6.40 (d, J = 8.6 Hz, 2H, H4), 5.82 (dd, J = 6.6, 2.4 Hz, 1H, H12/14), 5.01 (s, 2H, H15),
4.11 – 4.05 (m, 2H, H1), 3.90 (s, 3H, H25), 3.79 (s, 3H, H8), 3.76 (s, 3H, H11), 3.69 (s, 3H, H5), 2.49 –
2.44 (m, 2H, H2), 2.32 (s, 3H, H21)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(S(=O)(=O)c5ccc(C)cc5)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(7-(benzyloxy)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-6-tosyl-3,6-
dihydropyrrolo[2,3-c]carbazol-2-yl)(4-methoxyphenyl)methanone",13C NMR,"(126 MHz, CDCl3) δ 190.4, 163.6, 159.6, 159.1, 158.2, 147.9, 143.3, 138.2, 137.8, 137.1,
132.9, 132.8, 132.5, 131.3, 131.1, 130.2, 130.1, 129.7, 129.5, 129.1, 128.5, 128.2, 127.8, 127.5, 126.6,
126.5, 124.4, 122.2, 121.4, 119.9, 118.0, 117.8, 113.9, 113.7, 113.5, 113.4, 111.0, 70.8, 55.6, 55.6,
55.5, 55.3, 48.1, 36.5, 21.7",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(S(=O)(=O)c5ccc(C)cc5)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(7-(benzyloxy)-3-(4-methoxyphenethyl)-1,4-bis(4-methoxyphenyl)-6-tosyl-3,6-
dihydropyrrolo[2,3-c]carbazol-2-yl)(4-methoxyphenyl)methanone",MS,(ESI) found [M+H]+ 947.3358 ([C59H50N2O8S+H]+ requires 947.3361; error –0.3 ppm),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c5cccc(OCc6ccccc6)c5n(S(=O)(=O)c5ccc(C)cc5)c4cc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(3-(benzyloxy)-2-nitrophenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",Rf,0.30 (1:2 ethyl acetate/40–60 petroleum ethers),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4[N+](=O)[O-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(3-(benzyloxy)-2-nitrophenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",IR,"(film)/cm-1 2988, 2970, 2902, 2841, 1635, 1610, 1598, 1575, 1532, 1511, 1500, 1464, 1443, 1421, 1405, 1393, 1373, 1302, 1244, 1175, 1166, 1150, 1110, 1057, 1028, 983, 927, 852, 839, 804",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4[N+](=O)[O-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(3-(benzyloxy)-2-nitrophenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",1H NMR,"(500 MHz, CDCl3) δ 7.59 – 7.39 (m, 8H, H6, H16, H17 and H21), 7.37 – 7.31 (m, 1H, H18), 7.13 (d, J = 7.4 Hz, 1H, H9), 7.07 (d, J = 7.4 Hz, 1H, H10), 7.05 (d, J = 8.4 Hz, 1H, H19/20), 7.02 (d, J = 8.3 Hz, 1H, H19/20), 6.83 (s, 2H), 6.71 (dd, J = 8.4, 1.1 Hz, 1H, H12/14), 6.62 (dd, J = 8.4, 7.7 Hz, 1H, H13), 6.58 (appt t, J = 8.4 Hz, 4H, H3 and H7), 6.38 (d, J = 8.6 Hz, 2H, H4), 6.21 (dd, J = 7.8, 1.1 Hz, 1H, H12/14), 5.28 – 5.14 (m, 2H, H15), 4.25 – 3.99 (m, 2H, H1), 3.90 (s, 3H, H23), 3.73 (s, 3H, H8), 3.70 (s, 3H, H5), 3.47 (s, 3H, H11), 2.57 – 2.33 (m, 2H, H2)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4[N+](=O)[O-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(3-(benzyloxy)-2-nitrophenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",13C NMR,"(126 MHz, CDCl3) δ 190.1, 163.4, 159.4, 158.2, 157.8, 149.2, 141.4, 137.0, 136.1, 135.7, 133.9, 132.7, 132.5, 131.4, 130.8, 130.8, 130.1, 129.7, 128.9, 128.7, 128.6, 128.4, 127.8, 127.3, 127.1, 126.8, 125.5, 124.6, 122.0, 121.7, 113.9, 113.7, 113.6, 113.2, 112.6, 111.9, 71.1, 55.6, 55.5, 55.3, 47.5, 36.6",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4[N+](=O)[O-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(3-(benzyloxy)-2-nitrophenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",MS,(NSI) found 825.3187 [M+H]+ ([C52H44N2O8+H]+ requires 825.3170; error 2.0 ppm),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4[N+](=O)[O-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(2-azido-3-(benzyloxy)phenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",Rf,Rf 0.45 (1:2 ethyl acetate/40–60 petroleum ethers),,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4N=[N+]=[N-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(2-azido-3-(benzyloxy)phenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",IR,"(film)/cm-1 2988, 2970, 2905, 2838, 2097, 1635, 1610, 1597, 1574, 1538, 1511, 1500, 1455, 1443, 1421, 1382, 1358, 1302, 1285, 1241, 1174, 1164, 1108, 1076, 1054, 1028, 981, 963, 927, 896, 836, 824, 802",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4N=[N+]=[N-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(2-azido-3-(benzyloxy)phenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",1H NMR,"(500 MHz, CDCl3) δ 7.64 – 7.52 (m, 4H, ArH), 7.41 – 7.29 (m, 5H, ArH), 7.21 (d, J = 7.3 Hz, 1H, ArH), 7.04 (dd, J = 8.0, 4.4 Hz, 3H, ArH), 6.95 – 6.87 (m, 1H, ArH), 6.86 (dd, J = 7.6, 1.8 Hz, 1H, ArH), 6.76 – 6.66 (m, 2H, ArH), 6.64 – 6.53 (m, 5H, ArH), 6.46 (s, 2H, ArH), 6.42 – 6.16 (m, 2H, ArH), 4.90 (dd, J = 47.2, 11.8 Hz, 2H, H15), 4.23 – 4.01 (m, 2H, H1), 3.91 (s, 3H, H23), 3.74 (s, 3H, H8), 3.69 (s, 3H, H5), 3.56 (s, 3H, H11), 2.61 – 2.37 (m, 2H, H2)",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4N=[N+]=[N-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
Benchmark_data_01,"(4-(2-azido-3-(benzyloxy)phenyl)-1-(4-methoxyphenethyl)-3,7-bis(4-methoxyphenyl)-1Hindol-
2-yl)(4-methoxyphenyl)methanone",13C NMR,"(126 MHz, CDCl3) δ 190.3, 163.3, 159.3, 158.0, 157.4, 152.4, 136.3, 134.8, 134.1, 132.8, 132.5, 132.4, 131.3, 131.0, 130.8, 130.1, 129.5, 129.0, 128.5, 128.5, 128.2, 128.0, 127.3, 126.8, 126.7, 126.3, 125.6, 125.3, 124.2, 124.0, 122.1, 113.7, 113.5, 113.2, 112.0, 71.5, 55.5, 55.3, 55.1, 55.0, 47.4, 36.6",,COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4cccc(OCc5ccccc5)c4N=[N+]=[N-])ccc(-c4ccc(OC)cc4)c32)cc1,000007_Thesis_000010
